transaction_amount,avg_amount_30d,amount_to_avg_ratio,account_age_days,previous_chargebacks,tx_last_1h,tx_last_24h,transaction_hour,is_night_transaction,is_international,is_high_risk_merchant,merchant_category,country,device_type,TX_FRAUD
94.22,113.11,0.833,126,1,3,9,6,0,0,1,casino,US,desktop,0
59.24,34.41,1.7214,845,0,1,5,7,0,1,0,grocery,DE,mobile,0
3.25,61.77,0.0526,7,0,2,2,9,0,1,1,digital,AE,desktop,0
587.02,31.42,18.6847,1348,0,1,5,15,0,1,0,fuel,UK,mobile,0
20.59,122.49,0.1681,233,2,1,8,9,0,1,0,grocery,AU,tablet,0
41.51,77.34,0.5367,307,0,1,5,20,0,0,0,grocery,US,desktop,0
87.72,47.05,1.8643,189,0,1,6,8,0,0,1,fuel,US,desktop,0
25.47,59.68,0.4268,1330,0,0,6,22,1,0,0,restaurant,US,desktop,0
114.41,47.01,2.4338,230,0,0,8,10,0,0,0,restaurant,US,desktop,0
113.98,139.6,0.8165,447,0,0,4,17,0,1,0,financial,UK,mobile,0
214.96,37.53,5.7285,15,0,2,8,21,0,1,0,fuel,SG,mobile,0
26.97,26.83,1.005,500,0,0,4,7,0,0,0,financial,US,tablet,0
89.27,47.08,1.8961,805,0,0,7,5,1,1,0,grocery,CA,pos,0
29.47,129.46,0.2276,405,0,0,5,13,0,1,0,grocery,IN,mobile,0
21.22,39.86,0.5322,2115,0,0,7,2,1,0,0,fashion,US,desktop,0
16.85,85.4,0.1974,364,0,1,7,13,0,1,0,restaurant,IN,mobile,0
140.89,165.44,0.8516,330,0,1,6,19,0,1,0,grocery,IN,mobile,0
51.27,25.55,2.0071,376,1,1,4,20,0,1,0,grocery,FR,desktop,0
219.88,38.09,5.7731,628,0,1,8,13,0,1,0,grocery,FR,mobile,0
56.35,47.1,1.1965,764,0,1,7,15,0,1,0,food_delivery,UK,desktop,0
336.23,110.4,3.0456,107,1,0,4,1,1,1,0,restaurant,DE,mobile,0
20.31,96.62,0.2102,215,0,2,1,11,0,1,0,casino,UK,mobile,0
72.67,41.11,1.7677,670,0,1,8,1,1,0,0,grocery,US,mobile,0
38.8,177.21,0.219,85,0,0,7,18,0,1,0,restaurant,CA,tablet,0
67.98,36.23,1.8764,196,0,1,11,17,0,0,0,restaurant,US,mobile,0
77.22,58.23,1.3262,7,1,0,3,20,0,1,0,fuel,UK,desktop,0
187.79,76.03,2.47,356,0,0,8,11,0,1,0,digital,FR,mobile,0
9.37,38.19,0.2453,120,0,0,8,23,1,0,0,digital,US,desktop,0
31.14,79.22,0.3931,84,1,0,9,17,0,1,0,grocery,IN,mobile,0
229.77,50.69,4.5328,379,1,2,4,12,0,0,0,restaurant,US,mobile,0
55.02,42.08,1.3076,365,0,0,6,17,0,0,0,digital,US,pos,0
47.06,125.32,0.3755,911,0,1,6,21,0,1,1,grocery,UK,mobile,0
13.77,34.54,0.3986,588,0,1,8,13,0,1,0,fashion,CA,mobile,0
34.8,76.87,0.4527,1,0,1,7,0,1,0,0,restaurant,US,mobile,0
199.55,58.73,3.3979,563,1,2,5,5,1,1,0,restaurant,BR,desktop,0
986.36,104.48,9.4405,279,0,0,8,19,0,1,0,fuel,IN,mobile,0
134.35,80.53,1.6682,67,0,0,4,13,0,1,0,restaurant,FR,tablet,0
183.5,83.03,2.2101,281,0,1,6,22,1,1,0,financial,BR,desktop,0
122.88,68.94,1.7825,293,0,0,11,16,0,1,0,fashion,UK,desktop,0
35.26,75.65,0.466,440,0,1,4,20,0,1,0,financial,IN,desktop,0
298.47,45.5,6.5594,102,0,3,3,20,0,1,0,travel,UK,desktop,0
66.49,48.01,1.3849,23,0,4,7,13,0,1,1,restaurant,DE,pos,0
28.35,66.28,0.4278,155,0,1,2,2,1,1,0,fuel,AU,desktop,0
37.03,87.57,0.4229,63,0,1,7,6,0,1,0,restaurant,IN,mobile,0
151.59,39.82,3.8073,589,0,0,2,15,0,1,1,digital,AU,desktop,0
290.51,48.62,5.9749,171,0,1,2,5,1,0,0,grocery,US,desktop,1
53.71,49.17,1.0923,937,0,1,7,19,0,1,0,financial,FR,mobile,0
93.4,18.8,4.9693,39,0,4,5,2,1,1,0,fashion,UK,mobile,1
27.16,48.78,0.5568,808,0,4,5,14,0,0,1,electronics,US,desktop,0
95.56,127.33,0.7505,225,0,2,6,19,0,1,0,fuel,IN,mobile,0
164.86,129.82,1.2699,229,0,0,13,22,1,1,0,fashion,FR,mobile,0
32.07,85.92,0.3733,312,0,1,7,18,0,1,1,electronics,DE,desktop,0
235.25,67.75,3.4721,737,0,0,3,19,0,1,0,electronics,IN,mobile,0
24.05,55.74,0.4315,446,0,1,4,16,0,1,0,restaurant,BR,pos,0
205.54,29.64,6.9339,66,1,1,3,15,0,1,0,fashion,CA,desktop,0
378.46,50.17,7.5432,197,0,0,8,20,0,0,0,restaurant,US,mobile,0
80.41,38.65,2.0804,67,0,1,11,17,0,0,0,electronics,US,mobile,0
99.55,108.19,0.9202,292,0,2,2,17,0,1,0,fashion,AE,mobile,0
140.13,123.25,1.1369,914,0,2,5,19,0,0,0,grocery,US,mobile,0
170.35,89.8,1.897,643,0,0,9,20,0,1,0,food_delivery,BR,mobile,0
100.73,29.9,3.3685,488,0,1,5,0,1,1,0,fuel,IN,mobile,0
147.89,79.93,1.8502,983,0,1,5,18,0,0,0,fashion,US,mobile,0
238.41,38.08,6.26,52,0,1,4,7,0,1,0,travel,DE,mobile,0
140.23,117.98,1.1886,163,0,2,8,6,0,1,0,electronics,FR,desktop,0
32.48,85.42,0.3803,240,1,2,4,11,0,0,0,food_delivery,US,mobile,0
183.55,59.74,3.0722,501,0,0,6,16,0,0,0,restaurant,US,mobile,0
85.53,105.7,0.8092,180,0,0,6,18,0,1,0,grocery,FR,desktop,0
264.68,82.03,3.2266,142,0,1,8,23,1,1,0,electronics,DE,desktop,0
74.49,145.63,0.5115,27,0,2,7,19,0,0,0,restaurant,US,mobile,0
29.99,107.05,0.2801,897,0,0,9,10,0,0,0,grocery,US,tablet,0
37.86,67.65,0.5597,28,0,1,4,19,0,1,0,grocery,DE,mobile,0
92.53,105.5,0.8771,33,0,2,11,17,0,1,0,restaurant,UK,desktop,0
104.63,57.1,1.8322,39,0,1,9,20,0,1,1,casino,FR,desktop,0
28.53,50.31,0.5671,254,0,1,1,16,0,1,0,grocery,AU,mobile,0
325.43,70.67,4.6048,766,3,1,5,9,0,1,0,restaurant,DE,mobile,0
273.52,51.03,5.3597,663,0,4,5,0,1,1,0,financial,UK,desktop,1
61.25,141.18,0.4339,491,0,1,8,16,0,1,0,casino,IN,mobile,0
91.37,30.68,2.9783,59,0,1,4,12,0,1,0,restaurant,IN,mobile,0
345.89,40.71,8.497,659,0,0,6,17,0,1,0,financial,AE,tablet,0
103.77,34.08,3.0452,183,0,2,5,7,0,0,0,grocery,US,desktop,0
19.75,57.13,0.3457,1271,0,2,6,8,0,1,0,food_delivery,IN,tablet,0
40.67,56.04,0.7257,204,0,1,8,9,0,0,0,grocery,US,mobile,0
32.01,73.56,0.4352,32,1,0,6,7,0,1,0,restaurant,DE,desktop,0
32.1,103.47,0.3103,278,0,2,5,19,0,1,0,restaurant,FR,tablet,0
161.03,114.81,1.4026,330,0,0,7,12,0,0,0,travel,US,mobile,0
53.8,41.7,1.2902,111,1,2,4,7,0,1,0,grocery,FR,desktop,0
82.96,93.06,0.8914,351,0,0,6,3,1,1,0,fuel,UK,mobile,0
35.32,19.66,1.7968,49,0,2,4,17,0,1,0,travel,SG,mobile,0
27.45,39.79,0.69,508,1,0,5,10,0,1,0,grocery,BR,desktop,0
46.18,37.54,1.2301,480,1,2,4,18,0,1,0,financial,FR,mobile,0
38.23,63.07,0.6061,1228,0,1,7,12,0,0,0,restaurant,US,mobile,0
54.73,47.77,1.1457,728,0,1,14,15,0,1,0,grocery,AE,pos,0
50.74,41.97,1.209,52,0,1,7,21,0,1,0,restaurant,BR,mobile,0
242.24,35.05,6.9107,336,1,2,4,18,0,1,0,restaurant,AU,tablet,0
110.6,34.75,3.1833,277,0,3,6,10,0,1,0,grocery,FR,desktop,0
155.75,97.47,1.5979,55,0,0,1,20,0,1,1,fuel,AU,mobile,0
68.48,445.01,0.1539,44,0,0,2,9,0,1,0,electronics,UK,tablet,0
61.15,57.59,1.0619,125,1,2,10,14,0,0,0,fuel,US,mobile,0
53.14,43.42,1.2239,1000,0,0,5,19,0,1,0,fuel,IN,desktop,0
46.38,45.64,1.0163,136,0,3,6,21,0,0,1,food_delivery,US,mobile,0
5.55,151.13,0.0367,244,1,0,8,16,0,0,0,restaurant,US,mobile,0
218.0,34.78,6.2676,327,0,1,8,1,1,0,1,electronics,US,mobile,1
218.44,66.47,3.2862,60,0,0,3,8,0,1,0,financial,UK,mobile,0
101.83,102.66,0.9918,413,0,3,11,14,0,1,1,restaurant,FR,tablet,0
73.9,73.38,1.0072,437,1,2,8,12,0,1,1,electronics,AU,desktop,0
84.27,64.39,1.3087,468,0,0,3,13,0,1,0,financial,AU,desktop,0
253.58,69.07,3.6712,117,0,0,2,10,0,0,0,fashion,US,desktop,0
17.93,51.74,0.3466,65,0,2,7,7,0,1,1,casino,FR,tablet,0
147.19,88.73,1.6589,66,0,0,6,2,1,1,0,restaurant,SG,desktop,0
67.1,66.73,1.0055,205,0,1,7,12,0,1,0,fashion,FR,pos,0
65.84,113.17,0.5818,105,0,0,3,7,0,0,0,restaurant,US,mobile,0
22.14,82.22,0.2692,702,0,3,5,15,0,1,0,grocery,SG,pos,0
146.6,67.1,2.1849,152,0,1,6,10,0,1,1,casino,IN,desktop,0
8.45,36.71,0.2302,34,0,2,2,22,1,1,0,restaurant,IN,mobile,0
65.02,54.03,1.2033,11,0,1,6,22,1,0,1,casino,US,desktop,0
56.1,56.65,0.9902,520,0,1,9,9,0,1,1,electronics,AU,desktop,0
298.53,84.1,3.5496,205,0,3,3,15,0,1,1,financial,AU,mobile,0
116.92,155.61,0.7514,553,0,0,7,6,0,1,0,casino,BR,desktop,0
68.0,179.57,0.3787,875,0,1,4,9,0,0,0,fashion,US,mobile,0
10.43,64.27,0.1622,73,0,2,8,0,1,0,1,casino,US,mobile,0
24.07,56.21,0.4283,16,0,2,9,7,0,1,0,food_delivery,AE,mobile,0
111.84,21.39,5.2273,1338,1,1,7,5,1,1,0,fashion,AU,mobile,0
74.21,70.44,1.0536,104,0,1,3,8,0,1,0,electronics,AU,tablet,0
102.08,29.35,3.4779,1031,0,1,7,20,0,1,0,grocery,FR,mobile,0
56.91,43.31,1.3139,435,1,2,2,21,0,0,0,grocery,US,desktop,0
19.04,124.62,0.1528,31,0,2,6,20,0,1,0,restaurant,IN,desktop,0
89.75,51.35,1.7478,567,0,3,4,16,0,0,0,fuel,US,desktop,0
136.14,91.66,1.4852,717,0,3,4,0,1,1,0,restaurant,IN,mobile,0
63.35,51.39,1.2326,377,0,2,8,1,1,0,0,fuel,US,mobile,0
104.52,33.89,3.0845,179,1,1,6,14,0,1,0,electronics,IN,desktop,0
61.38,55.5,1.1059,264,0,2,7,0,1,1,0,electronics,DE,desktop,0
102.4,56.62,1.8087,154,0,4,5,6,0,1,0,financial,AU,mobile,0
42.78,153.44,0.2788,219,0,0,9,5,1,0,0,casino,US,pos,0
40.26,69.21,0.5817,489,0,1,6,14,0,1,0,financial,CA,mobile,0
152.3,93.28,1.6327,112,0,0,6,21,0,0,0,electronics,US,mobile,0
17.37,73.51,0.2363,252,0,0,7,21,0,1,0,restaurant,SG,mobile,0
33.78,81.59,0.4141,502,0,0,7,19,0,1,0,financial,IN,tablet,0
42.06,35.87,1.1726,64,0,1,0,13,0,0,0,grocery,US,desktop,0
15.57,72.03,0.2161,716,0,1,8,15,0,1,0,grocery,BR,tablet,0
150.82,27.59,5.466,389,0,1,6,16,0,0,0,restaurant,US,pos,0
245.36,52.09,4.7102,1517,0,1,9,19,0,1,0,fashion,UK,desktop,0
95.42,87.26,1.0935,1718,0,0,2,22,1,1,1,travel,BR,mobile,0
27.93,80.65,0.3463,37,1,2,8,17,0,1,0,grocery,IN,tablet,0
37.24,73.53,0.5064,311,0,2,3,8,0,1,0,food_delivery,DE,mobile,0
83.27,56.05,1.4858,106,0,0,5,13,0,1,0,grocery,IN,desktop,0
49.61,93.88,0.5285,199,0,0,4,3,1,0,0,restaurant,US,mobile,0
132.9,41.62,3.1933,227,0,0,9,22,1,1,0,restaurant,DE,mobile,0
45.25,67.84,0.6669,237,0,0,4,18,0,1,0,restaurant,SG,desktop,0
144.43,64.36,2.244,1216,0,1,9,19,0,0,0,food_delivery,US,desktop,0
67.26,183.78,0.366,70,0,0,2,21,0,0,0,grocery,US,tablet,0
48.38,92.82,0.5212,1097,0,0,4,11,0,0,0,grocery,US,mobile,0
443.23,162.41,2.7291,96,0,0,5,13,0,1,0,grocery,UK,tablet,0
53.61,44.26,1.2114,283,0,0,10,13,0,1,0,food_delivery,AE,desktop,0
15.46,92.94,0.1664,245,0,0,5,10,0,1,0,casino,BR,tablet,0
36.69,221.11,0.166,430,1,1,5,22,1,1,0,electronics,FR,desktop,0
43.05,50.56,0.8514,301,0,0,9,14,0,0,0,fashion,US,desktop,0
19.3,30.85,0.6256,292,0,1,5,17,0,1,0,financial,UK,mobile,0
66.69,45.22,1.4749,680,0,0,4,19,0,1,0,restaurant,IN,tablet,0
32.91,35.06,0.9389,1703,1,0,8,14,0,0,0,grocery,US,mobile,0
23.98,100.84,0.2378,904,0,0,9,12,0,1,0,fuel,IN,desktop,0
85.28,260.97,0.3268,264,0,1,6,13,0,1,0,restaurant,IN,mobile,0
319.42,77.69,4.1112,43,1,0,11,6,0,1,0,fuel,AU,mobile,0
196.9,58.57,3.3618,53,1,1,6,19,0,1,0,fuel,FR,mobile,0
48.86,64.11,0.7621,359,0,1,4,22,1,1,0,restaurant,IN,mobile,0
83.78,71.74,1.1677,752,0,2,3,7,0,1,0,fuel,IN,mobile,0
50.09,267.06,0.1876,176,0,0,12,16,0,1,0,restaurant,BR,mobile,0
42.94,67.84,0.6329,858,1,0,6,10,0,0,0,grocery,US,desktop,0
79.62,125.18,0.6361,72,0,0,3,20,0,0,0,digital,US,mobile,0
60.94,78.68,0.7745,338,0,1,6,15,0,1,0,travel,CA,mobile,0
121.3,68.06,1.7821,212,1,2,4,18,0,1,0,grocery,FR,desktop,0
64.97,89.16,0.7286,45,0,0,3,20,0,1,0,grocery,SG,mobile,0
55.38,38.38,1.4427,1,0,2,3,11,0,1,0,grocery,AU,mobile,0
64.15,113.64,0.5646,811,0,0,8,11,0,1,0,grocery,FR,desktop,0
36.07,64.98,0.555,720,0,1,11,17,0,0,0,grocery,US,mobile,0
137.4,78.01,1.7613,44,0,2,6,10,0,1,0,grocery,IN,mobile,0
104.72,71.72,1.4601,710,0,1,9,17,0,1,0,digital,IN,desktop,0
105.01,23.64,4.4417,52,0,1,4,17,0,0,1,digital,US,mobile,0
980.24,63.5,15.4373,313,0,2,5,23,1,1,0,food_delivery,FR,mobile,1
8.17,53.66,0.1523,186,1,1,7,12,0,0,1,electronics,US,desktop,0
472.3,159.94,2.953,649,0,2,4,17,0,0,0,travel,US,mobile,0
106.64,36.36,2.9331,191,0,0,6,15,0,0,0,food_delivery,US,mobile,0
215.73,56.25,3.8351,340,0,0,9,11,0,1,0,financial,BR,pos,0
39.78,36.99,1.0753,626,0,0,6,18,0,1,0,food_delivery,IN,mobile,0
353.57,129.91,2.7217,352,0,1,7,18,0,0,0,food_delivery,US,mobile,0
260.41,29.68,8.774,159,0,2,3,10,0,1,0,food_delivery,UK,mobile,0
65.18,74.82,0.8712,86,0,1,5,22,1,0,1,fashion,US,pos,0
7.67,94.41,0.0812,260,0,2,3,14,0,0,1,restaurant,US,tablet,0
39.04,83.76,0.4661,463,0,0,9,14,0,0,1,grocery,US,mobile,0
83.51,85.12,0.9811,186,0,2,2,18,0,1,0,restaurant,FR,mobile,0
37.82,100.38,0.3768,130,1,2,10,20,0,0,0,grocery,US,mobile,0
470.7,66.39,7.0897,400,0,1,8,15,0,0,0,grocery,US,mobile,0
16.1,110.74,0.1454,7,0,2,8,11,0,0,0,grocery,US,mobile,0
194.27,98.21,1.9781,270,1,2,9,20,0,1,0,restaurant,BR,mobile,0
47.15,52.7,0.8948,80,0,0,7,8,0,0,0,casino,US,mobile,0
56.77,67.47,0.8414,108,0,1,3,10,0,1,0,restaurant,IN,mobile,0
97.84,136.76,0.7154,167,0,1,6,7,0,0,0,restaurant,US,mobile,0
94.35,119.07,0.7923,1331,1,0,8,16,0,1,0,restaurant,BR,mobile,0
13.96,126.77,0.1101,291,1,0,7,14,0,0,0,restaurant,US,desktop,0
45.74,91.18,0.5017,787,0,1,7,8,0,1,0,travel,IN,mobile,0
49.27,155.57,0.3167,41,0,2,6,11,0,0,1,electronics,US,mobile,0
77.78,207.35,0.3751,760,0,1,6,17,0,1,0,grocery,UK,desktop,0
35.82,27.55,1.2999,4,0,0,10,12,0,0,0,fuel,US,mobile,0
17.64,124.16,0.142,933,0,0,9,18,0,0,0,grocery,US,desktop,0
71.66,69.71,1.0281,617,0,0,5,20,0,1,0,travel,IN,tablet,0
103.02,75.09,1.3719,1753,0,1,2,10,0,1,0,financial,AE,tablet,0
77.53,73.29,1.0579,127,0,1,1,10,0,1,0,financial,BR,mobile,0
94.15,70.34,1.3386,158,0,0,8,12,0,1,0,restaurant,AE,mobile,0
18.55,84.7,0.219,8,0,3,7,18,0,1,0,food_delivery,IN,desktop,0
70.75,56.96,1.242,348,0,2,6,13,0,1,0,food_delivery,IN,desktop,0
231.2,59.21,3.9045,718,0,2,6,10,0,1,1,digital,BR,mobile,0
70.73,37.76,1.873,225,0,2,5,14,0,0,0,restaurant,US,tablet,0
48.1,45.84,1.0493,211,1,2,7,9,0,0,0,fuel,US,desktop,0
50.86,55.94,0.9091,465,0,2,11,7,0,0,0,restaurant,US,mobile,0
36.94,52.39,0.705,1547,1,0,9,10,0,1,0,grocery,AE,mobile,0
40.79,30.43,1.3404,464,0,2,7,6,0,1,0,electronics,BR,pos,0
40.45,47.16,0.8577,93,1,1,10,11,0,0,0,fuel,US,mobile,0
71.89,147.22,0.4883,95,1,0,2,11,0,1,0,restaurant,FR,mobile,0
122.11,28.59,4.2703,104,0,0,5,21,0,1,0,digital,DE,mobile,0
34.38,69.79,0.4926,99,1,1,5,22,1,1,0,fuel,IN,mobile,0
141.58,50.61,2.7976,118,0,2,4,8,0,0,0,casino,US,desktop,0
83.37,119.72,0.6964,1141,0,3,7,13,0,1,0,food_delivery,DE,desktop,0
118.21,119.19,0.9918,409,0,1,8,10,0,0,0,digital,US,desktop,0
33.28,74.61,0.4461,77,0,0,6,9,0,0,0,food_delivery,US,tablet,0
57.32,61.9,0.9261,269,0,2,5,10,0,1,0,grocery,IN,tablet,0
55.86,65.35,0.8548,68,0,2,4,22,1,0,0,grocery,US,mobile,0
45.1,39.2,1.1505,135,0,0,4,17,0,1,0,financial,DE,mobile,0
20.65,201.84,0.1023,634,0,1,5,21,0,0,0,grocery,US,mobile,0
203.31,131.64,1.5445,112,0,2,4,11,0,1,0,restaurant,BR,mobile,0
32.66,30.76,1.0618,134,0,1,11,10,0,1,0,electronics,IN,mobile,0
42.59,100.59,0.4234,1097,0,2,2,18,0,1,0,restaurant,IN,tablet,0
39.66,73.27,0.5413,447,0,1,6,10,0,0,0,restaurant,US,desktop,0
83.34,59.22,1.4073,278,0,2,2,11,0,0,0,fuel,US,desktop,0
98.66,49.69,1.9857,83,0,0,8,21,0,0,0,restaurant,US,mobile,0
25.15,106.09,0.2371,669,0,0,8,20,0,0,0,travel,US,mobile,0
42.92,78.68,0.5455,98,0,2,6,8,0,0,0,grocery,US,mobile,0
45.08,102.96,0.4378,818,0,1,7,11,0,1,1,fuel,IN,mobile,0
208.84,42.79,4.8808,557,0,0,5,13,0,1,0,grocery,UK,mobile,0
117.2,62.3,1.8813,491,0,4,6,17,0,1,0,electronics,BR,desktop,0
55.36,107.43,0.5153,2491,0,1,5,3,1,1,0,grocery,IN,desktop,0
362.47,77.46,4.6792,271,0,3,2,11,0,0,0,grocery,US,desktop,0
133.29,61.56,2.1653,112,0,0,6,5,1,1,0,food_delivery,CA,desktop,0
14.74,47.72,0.3089,1141,0,1,5,17,0,1,0,restaurant,IN,mobile,0
12.59,88.72,0.1419,753,1,0,2,19,0,0,0,food_delivery,US,mobile,0
83.27,185.85,0.4481,499,0,1,10,16,0,0,0,restaurant,US,mobile,0
188.74,52.96,3.564,1357,1,2,9,14,0,0,0,restaurant,US,tablet,0
18.02,80.12,0.2249,474,0,4,2,10,0,1,0,restaurant,DE,mobile,0
294.75,51.42,5.732,236,0,3,5,15,0,0,0,financial,US,desktop,0
46.07,26.83,1.7172,376,0,1,8,14,0,0,1,restaurant,US,tablet,0
86.48,43.56,1.9854,224,0,0,8,17,0,0,0,restaurant,US,desktop,0
82.45,86.54,0.9528,98,0,0,3,9,0,0,0,fashion,US,mobile,0
10.34,69.58,0.1487,579,0,2,1,12,0,1,0,restaurant,UK,desktop,0
177.26,99.39,1.7834,687,0,2,8,15,0,0,0,food_delivery,US,desktop,0
13.51,39.74,0.34,38,0,4,5,19,0,0,1,casino,US,pos,0
11.47,157.33,0.0729,27,0,2,8,23,1,1,0,fashion,BR,desktop,0
58.98,70.55,0.836,138,0,0,5,12,0,1,0,fuel,DE,tablet,0
13.31,68.89,0.1932,652,0,1,5,17,0,1,0,restaurant,AE,mobile,0
79.87,75.69,1.0552,456,0,1,8,10,0,0,1,casino,US,pos,0
24.8,119.85,0.2069,2022,0,0,3,17,0,1,0,fuel,DE,mobile,0
27.02,48.74,0.5545,839,0,0,7,7,0,0,0,grocery,US,mobile,0
115.13,52.01,2.2134,756,0,1,7,9,0,1,0,casino,IN,desktop,0
129.72,61.84,2.0976,326,1,1,6,13,0,1,0,casino,FR,mobile,0
69.05,37.59,1.837,451,1,1,5,10,0,0,0,fuel,US,desktop,0
15.69,93.89,0.1671,113,0,0,3,8,0,1,0,restaurant,IN,desktop,0
33.8,40.61,0.8325,956,0,2,8,18,0,0,1,travel,US,tablet,0
47.56,37.68,1.2622,1920,0,1,10,15,0,0,1,digital,US,desktop,0
36.98,183.17,0.2019,603,0,3,5,21,0,1,0,fuel,DE,mobile,0
63.14,19.06,3.3123,831,0,2,5,0,1,0,0,restaurant,US,tablet,0
9.24,40.32,0.2291,315,0,6,5,8,0,1,0,restaurant,IN,desktop,0
86.99,46.74,1.8609,705,1,1,3,15,0,1,0,restaurant,DE,desktop,0
42.88,121.93,0.3517,126,0,1,5,12,0,1,0,grocery,IN,mobile,0
35.89,213.63,0.168,270,0,3,7,23,1,0,0,food_delivery,US,mobile,0
98.32,14.21,6.9206,48,0,1,4,16,0,0,0,grocery,US,mobile,0
97.27,104.53,0.9306,423,0,2,13,6,0,0,0,restaurant,US,desktop,0
14.82,53.11,0.279,2062,0,0,3,13,0,1,1,digital,AE,mobile,0
67.46,70.0,0.9636,398,0,1,9,8,0,1,0,restaurant,AE,mobile,0
79.51,43.12,1.8438,279,0,0,6,8,0,1,0,restaurant,IN,desktop,0
64.62,35.34,1.8281,173,1,0,9,10,0,1,0,financial,IN,mobile,0
147.09,43.69,3.3669,638,0,1,8,19,0,1,0,grocery,UK,mobile,0
42.33,41.34,1.0239,165,0,3,6,15,0,1,0,financial,BR,desktop,0
73.83,159.65,0.4624,221,1,0,5,17,0,1,0,grocery,IN,mobile,0
18.6,132.26,0.1406,88,0,1,6,11,0,1,0,restaurant,DE,desktop,0
51.98,34.73,1.4969,357,0,0,3,18,0,0,1,electronics,US,desktop,0
676.27,99.46,6.7997,88,0,1,5,19,0,1,0,restaurant,AU,mobile,0
201.49,28.51,7.0679,454,0,0,4,12,0,1,0,fashion,IN,desktop,0
295.79,117.25,2.5226,141,0,0,11,7,0,1,0,restaurant,IN,mobile,0
104.26,57.26,1.8207,379,0,0,9,21,0,0,0,fashion,US,mobile,0
56.72,56.28,1.0079,274,0,0,6,15,0,0,0,grocery,US,mobile,0
105.64,49.76,2.1229,508,0,1,3,11,0,0,0,food_delivery,US,pos,0
159.27,133.09,1.1968,419,0,1,5,14,0,1,0,fashion,CA,mobile,0
81.38,49.5,1.644,804,0,2,8,18,0,1,0,fuel,IN,tablet,0
450.09,61.87,7.275,817,1,2,2,19,0,1,0,grocery,IN,mobile,0
97.42,27.17,3.5862,274,1,0,3,6,0,0,0,fuel,US,mobile,0
30.96,38.59,0.8024,69,0,3,4,21,0,0,0,fashion,US,desktop,0
25.77,85.41,0.3017,300,1,0,2,19,0,1,0,restaurant,UK,desktop,0
99.25,43.98,2.2565,122,0,1,5,20,0,1,0,travel,SG,tablet,0
50.48,124.1,0.4068,204,0,2,5,17,0,1,0,grocery,IN,desktop,0
641.47,68.22,9.4032,383,0,1,5,16,0,0,0,restaurant,US,desktop,0
78.21,35.6,2.1966,230,0,2,5,5,1,0,0,food_delivery,US,mobile,0
81.8,160.61,0.5093,8,0,0,7,18,0,1,0,grocery,IN,mobile,0
82.88,53.29,1.5552,644,0,0,6,11,0,1,0,restaurant,FR,desktop,0
102.17,77.09,1.3253,356,0,0,12,19,0,1,0,electronics,IN,desktop,0
39.82,121.14,0.3287,218,1,0,5,20,0,1,1,travel,CA,desktop,0
37.7,33.17,1.1366,549,0,1,9,17,0,1,0,grocery,UK,desktop,0
35.17,57.17,0.6153,157,0,1,5,17,0,0,0,grocery,US,mobile,0
58.36,54.4,1.0727,582,0,2,6,21,0,0,0,fuel,US,tablet,0
26.15,45.47,0.5751,839,1,2,4,21,0,1,0,fashion,IN,mobile,0
51.33,50.77,1.0111,690,0,2,8,7,0,1,0,fuel,BR,desktop,0
45.95,51.16,0.8981,663,1,1,5,9,0,1,0,electronics,IN,desktop,0
124.91,79.45,1.5722,45,0,3,4,12,0,1,0,food_delivery,BR,mobile,0
93.37,76.49,1.2206,100,1,1,4,21,0,0,0,financial,US,mobile,0
71.76,55.39,1.2955,364,0,0,3,20,0,0,0,restaurant,US,mobile,0
142.02,56.43,2.5168,709,0,2,9,8,0,0,0,grocery,US,mobile,0
59.59,63.36,0.9405,569,0,0,6,9,0,0,0,restaurant,US,mobile,0
56.86,57.19,0.9941,715,0,2,5,8,0,1,0,grocery,IN,mobile,0
5.06,72.02,0.0703,241,1,1,6,20,0,1,0,restaurant,CA,desktop,0
148.69,33.87,4.3898,92,0,2,6,10,0,1,0,digital,IN,mobile,0
35.02,72.88,0.4805,33,0,0,3,19,0,0,0,restaurant,US,mobile,0
48.15,89.46,0.5382,178,0,0,9,5,1,1,0,grocery,DE,mobile,0
106.16,35.57,2.9849,165,0,0,2,22,1,1,0,fashion,DE,mobile,0
77.39,16.8,4.6077,1080,1,2,7,8,0,0,0,casino,US,tablet,0
16.35,118.3,0.1382,112,1,1,5,8,0,1,0,grocery,DE,tablet,0
29.18,225.61,0.1293,75,0,2,6,13,0,1,0,food_delivery,IN,mobile,0
37.75,82.87,0.4555,241,0,1,8,20,0,1,1,digital,IN,desktop,0
280.23,53.01,5.2861,78,0,2,12,15,0,1,0,restaurant,AE,tablet,0
58.02,68.23,0.8503,588,0,0,5,12,0,1,0,electronics,FR,mobile,0
31.54,23.51,1.3415,608,0,1,11,12,0,1,0,fuel,BR,mobile,0
106.83,125.49,0.8513,378,0,3,6,10,0,1,0,restaurant,BR,mobile,0
23.91,38.1,0.6275,424,0,2,4,11,0,1,0,fuel,UK,mobile,0
458.91,31.68,14.4844,472,0,2,5,17,0,0,0,grocery,US,desktop,0
34.34,37.01,0.9279,36,0,3,8,14,0,0,1,travel,US,mobile,0
78.02,86.61,0.9008,962,0,1,3,22,1,1,0,digital,FR,mobile,0
163.77,80.14,2.0436,193,1,1,7,11,0,0,0,restaurant,US,desktop,0
